time	V(n009)	V(n010)	Ic(Q5)	Ic(Q6)	Ic(Q11)	Ic(Q12)
8.800749999996287e-03	4.736886e+00	1.492157e+01	-4.964973e-03	3.820216e-03	-4.555073e-03	4.187892e-03
8.801521428567710e-03	4.752994e+00	1.492175e+01	-4.964187e-03	3.821027e-03	-4.555070e-03	4.187892e-03
8.802292857139135e-03	4.769350e+00	1.492193e+01	-4.963392e-03	3.821846e-03	-4.555066e-03	4.187892e-03
8.803064285710559e-03	4.785954e+00	1.492211e+01	-4.962587e-03	3.822674e-03	-4.555063e-03	4.187892e-03
8.803835714281984e-03	4.802807e+00	1.492229e+01	-4.961772e-03	3.823509e-03	-4.555059e-03	4.187892e-03
8.804607142853407e-03	4.819908e+00	1.492248e+01	-4.960948e-03	3.824352e-03	-4.555056e-03	4.187892e-03
8.805378571424832e-03	4.837257e+00	1.492267e+01	-4.960114e-03	3.825203e-03	-4.555052e-03	4.187892e-03
8.806149999996255e-03	4.854854e+00	1.492286e+01	-4.959271e-03	3.826063e-03	-4.555048e-03	4.187892e-03
8.809678571424806e-03	4.938610e+00	1.492378e+01	-4.955286e-03	3.830100e-03	-4.555032e-03	4.187892e-03
8.813207142853356e-03	5.027339e+00	1.492473e+01	-4.951109e-03	3.834295e-03	-4.555015e-03	4.187892e-03
8.816735714281907e-03	5.121039e+00	1.492574e+01	-4.946739e-03	3.838650e-03	-4.554997e-03	4.187893e-03
8.820264285710457e-03	5.219710e+00	1.492679e+01	-4.942176e-03	3.843163e-03	-4.554979e-03	4.187893e-03
8.823792857139008e-03	5.323354e+00	1.492789e+01	-4.937421e-03	3.847835e-03	-4.554960e-03	4.187893e-03
8.827321428567557e-03	5.431969e+00	1.492903e+01	-4.932473e-03	3.852666e-03	-4.554941e-03	4.187893e-03
8.830849999996108e-03	5.545556e+00	1.493022e+01	-4.927332e-03	3.857656e-03	-4.554922e-03	4.187894e-03
8.834478571424659e-03	5.667374e+00	1.493149e+01	-4.921851e-03	3.862946e-03	-4.554902e-03	4.187894e-03
8.838107142853208e-03	5.793975e+00	1.493280e+01	-4.916186e-03	3.868387e-03	-4.554882e-03	4.187894e-03
8.841735714281759e-03	5.925361e+00	1.493416e+01	-4.910336e-03	3.873980e-03	-4.554861e-03	4.187894e-03
8.845364285710308e-03	6.061531e+00	1.493555e+01	-4.904301e-03	3.879725e-03	-4.554841e-03	4.187895e-03
8.848992857138858e-03	6.202485e+00	1.493699e+01	-4.898081e-03	3.885621e-03	-4.554820e-03	4.187895e-03
8.852621428567407e-03	6.348222e+00	1.493847e+01	-4.891676e-03	3.891670e-03	-4.554799e-03	4.187895e-03
8.856249999995958e-03	6.498744e+00	1.494000e+01	-4.885087e-03	3.897869e-03	-4.554778e-03	4.187896e-03
8.859907142853079e-03	6.655047e+00	1.494157e+01	-4.878268e-03	3.904264e-03	-4.554757e-03	4.187896e-03
8.863564285710199e-03	6.815612e+00	1.494318e+01	-4.871287e-03	3.910793e-03	-4.554736e-03	4.187897e-03
8.867221428567320e-03	6.980440e+00	1.494484e+01	-4.864142e-03	3.917458e-03	-4.554715e-03	4.187897e-03
8.870878571424443e-03	7.149531e+00	1.494653e+01	-4.856833e-03	3.924257e-03	-4.554694e-03	4.187898e-03
8.874535714281564e-03	7.322885e+00	1.494825e+01	-4.849361e-03	3.931192e-03	-4.554673e-03	4.187899e-03
8.878192857138685e-03	7.500502e+00	1.495002e+01	-4.841726e-03	3.938262e-03	-4.554652e-03	4.187900e-03
8.881849999995806e-03	7.682381e+00	1.495182e+01	-4.833927e-03	3.945467e-03	-4.554631e-03	4.187901e-03
8.885492857138641e-03	7.867480e+00	1.495366e+01	-4.826009e-03	3.952768e-03	-4.554611e-03	4.187901e-03
8.889135714281477e-03	8.056116e+00	1.495553e+01	-4.817957e-03	3.960181e-03	-4.554590e-03	4.187902e-03
8.892778571424313e-03	8.248288e+00	1.495743e+01	-4.809772e-03	3.967705e-03	-4.554570e-03	4.187903e-03
8.896421428567147e-03	8.443995e+00	1.495937e+01	-4.801452e-03	3.975340e-03	-4.554550e-03	4.187904e-03
8.900064285709983e-03	8.643239e+00	1.496135e+01	-4.792999e-03	3.983087e-03	-4.554530e-03	4.187906e-03
8.903707142852818e-03	8.846018e+00	1.496336e+01	-4.784413e-03	3.990946e-03	-4.554510e-03	4.187907e-03
8.907349999995654e-03	9.052334e+00	1.496540e+01	-4.775692e-03	3.998915e-03	-4.554491e-03	4.187908e-03
8.908549999995647e-03	9.120906e+00	1.496608e+01	-4.772797e-03	4.001559e-03	-4.554485e-03	4.187909e-03
8.912207142852768e-03	9.332254e+00	1.496819e+01	-4.763885e-03	4.009692e-03	-4.554465e-03	4.187911e-03
8.915864285709889e-03	9.546342e+00	1.497032e+01	-4.754871e-03	4.017910e-03	-4.554447e-03	4.187913e-03
8.919521428567010e-03	9.763168e+00	1.497249e+01	-4.745756e-03	4.026212e-03	-4.554428e-03	4.187915e-03
8.923178571424132e-03	9.982733e+00	1.497470e+01	-4.736541e-03	4.034597e-03	-4.554410e-03	4.187917e-03
8.926835714281253e-03	1.020504e+01	1.497694e+01	-4.727224e-03	4.043067e-03	-4.554393e-03	4.187919e-03
8.930492857138374e-03	1.043008e+01	1.497922e+01	-4.717806e-03	4.051622e-03	-4.554375e-03	4.187922e-03
8.934149999995495e-03	1.065786e+01	1.498153e+01	-4.708287e-03	4.060260e-03	-4.554358e-03	4.187925e-03
8.938021428566900e-03	1.090157e+01	1.498401e+01	-4.698117e-03	4.069483e-03	-4.554340e-03	4.187928e-03
8.941892857138306e-03	1.114736e+01	1.498654e+01	-4.687874e-03	4.078765e-03	-4.554323e-03	4.187932e-03
8.945764285709711e-03	1.139523e+01	1.498910e+01	-4.677559e-03	4.088107e-03	-4.554306e-03	4.187936e-03
8.949635714281118e-03	1.164517e+01	1.499170e+01	-4.667170e-03	4.097509e-03	-4.554290e-03	4.187940e-03
8.953507142852523e-03	1.189719e+01	1.499434e+01	-4.656710e-03	4.106970e-03	-4.554275e-03	4.187945e-03
8.957378571423929e-03	1.215130e+01	1.499701e+01	-4.646176e-03	4.116491e-03	-4.554260e-03	4.187950e-03
8.961249999995334e-03	1.240748e+01	1.499972e+01	-4.635570e-03	4.126071e-03	-4.554245e-03	4.187956e-03
8.966249999995304e-03	1.274096e+01	1.500329e+01	-4.621783e-03	4.138518e-03	-4.554227e-03	4.187964e-03
8.971249999995275e-03	1.307586e+01	1.500689e+01	-4.607960e-03	4.150990e-03	-4.554211e-03	4.187973e-03
8.976249999995245e-03	1.341218e+01	1.501054e+01	-4.594099e-03	4.163488e-03	-4.554195e-03	4.187983e-03
8.981249999995215e-03	1.374991e+01	1.501424e+01	-4.580202e-03	4.176011e-03	-4.554180e-03	4.187994e-03
8.986249999995186e-03	1.408907e+01	1.501797e+01	-4.566268e-03	4.188561e-03	-4.554167e-03	4.188007e-03
8.991249999995156e-03	1.442965e+01	1.502175e+01	-4.552296e-03	4.201136e-03	-4.554154e-03	4.188020e-03
8.996249999995126e-03	1.477165e+01	1.502557e+01	-4.538288e-03	4.213737e-03	-4.554143e-03	4.188035e-03
8.997549999995118e-03	1.486042e+01	1.502657e+01	-4.534656e-03	4.217003e-03	-4.554140e-03	4.188039e-03
8.998849999995111e-03	1.494918e+01	1.502756e+01	-4.531025e-03	4.220268e-03	-4.554138e-03	4.188044e-03
9.000149999995103e-03	1.503795e+01	1.502856e+01	-4.527396e-03	4.223531e-03	-4.554135e-03	4.188048e-03
9.001449999995095e-03	1.512671e+01	1.502956e+01	-4.523769e-03	4.226792e-03	-4.554133e-03	4.188052e-03
9.002749999995088e-03	1.521546e+01	1.503055e+01	-4.520143e-03	4.230050e-03	-4.554130e-03	4.188057e-03
9.004049999995080e-03	1.530422e+01	1.503155e+01	-4.516519e-03	4.233307e-03	-4.554128e-03	4.188061e-03
9.005349999995072e-03	1.539297e+01	1.503255e+01	-4.512896e-03	4.236562e-03	-4.554125e-03	4.188066e-03
9.010949999995039e-03	1.577485e+01	1.503685e+01	-4.497326e-03	4.250548e-03	-4.554116e-03	4.188086e-03
9.015307142852156e-03	1.607192e+01	1.504021e+01	-4.485233e-03	4.261405e-03	-4.554110e-03	4.188104e-03
9.019664285709272e-03	1.636766e+01	1.504354e+01	-4.473212e-03	4.272192e-03	-4.554104e-03	4.188122e-03
9.024021428566389e-03	1.666207e+01	1.504686e+01	-4.461262e-03	4.282911e-03	-4.554098e-03	4.188141e-03
9.028378571423508e-03	1.695515e+01	1.505015e+01	-4.449385e-03	4.293560e-03	-4.554093e-03	4.188161e-03
9.032735714280624e-03	1.724691e+01	1.505343e+01	-4.437579e-03	4.304140e-03	-4.554089e-03	4.188182e-03
9.037092857137741e-03	1.753733e+01	1.505668e+01	-4.425845e-03	4.314652e-03	-4.554085e-03	4.188204e-03
9.041449999994858e-03	1.782643e+01	1.505991e+01	-4.414182e-03	4.325094e-03	-4.554081e-03	4.188227e-03
9.045149999994836e-03	1.807016e+01	1.506262e+01	-4.404365e-03	4.333880e-03	-4.554078e-03	4.188247e-03
9.048849999994814e-03	1.831192e+01	1.506531e+01	-4.394642e-03	4.342579e-03	-4.554076e-03	4.188268e-03
9.052549999994792e-03	1.855171e+01	1.506797e+01	-4.385012e-03	4.351192e-03	-4.554073e-03	4.188289e-03
9.056249999994770e-03	1.878953e+01	1.507060e+01	-4.375476e-03	4.359719e-03	-4.554071e-03	4.188311e-03
9.059949999994748e-03	1.902539e+01	1.507320e+01	-4.366033e-03	4.368159e-03	-4.554069e-03	4.188333e-03
9.063649999994726e-03	1.925927e+01	1.507578e+01	-4.356683e-03	4.376512e-03	-4.554068e-03	4.188356e-03
9.067349999994704e-03	1.949120e+01	1.507833e+01	-4.347427e-03	4.384779e-03	-4.554066e-03	4.188379e-03
9.070921428566111e-03	1.971273e+01	1.508076e+01	-4.338600e-03	4.392660e-03	-4.554065e-03	4.188403e-03
9.074492857137519e-03	1.993162e+01	1.508316e+01	-4.329894e-03	4.400431e-03	-4.554064e-03	4.188426e-03
9.078064285708926e-03	2.014787e+01	1.508554e+01	-4.321308e-03	4.408093e-03	-4.554062e-03	4.188450e-03
9.081635714280334e-03	2.036149e+01	1.508789e+01	-4.312843e-03	4.415645e-03	-4.554061e-03	4.188475e-03
9.085207142851741e-03	2.057246e+01	1.509021e+01	-4.304498e-03	4.423088e-03	-4.554060e-03	4.188500e-03
9.088778571423149e-03	2.078079e+01	1.509251e+01	-4.296274e-03	4.430421e-03	-4.554059e-03	4.188525e-03
9.092349999994555e-03	2.098647e+01	1.509478e+01	-4.288170e-03	4.437645e-03	-4.554058e-03	4.188551e-03
9.095349999994538e-03	2.115684e+01	1.509666e+01	-4.281472e-03	4.443615e-03	-4.554058e-03	4.188573e-03
9.098349999994520e-03	2.132488e+01	1.509853e+01	-4.274878e-03	4.449492e-03	-4.554057e-03	4.188595e-03
9.101349999994502e-03	2.149057e+01	1.510037e+01	-4.268389e-03	4.455274e-03	-4.554056e-03	4.188618e-03
9.104349999994484e-03	2.165392e+01	1.510220e+01	-4.262006e-03	4.460962e-03	-4.554056e-03	4.188641e-03
9.107349999994466e-03	2.181494e+01	1.510401e+01	-4.255727e-03	4.466557e-03	-4.554055e-03	4.188664e-03
9.110349999994449e-03	2.197361e+01	1.510579e+01	-4.249554e-03	4.472057e-03	-4.554055e-03	4.188687e-03
9.113349999994431e-03	2.212994e+01	1.510756e+01	-4.243485e-03	4.477463e-03	-4.554054e-03	4.188711e-03
9.117064285708694e-03	2.232004e+01	1.510973e+01	-4.236126e-03	4.484019e-03	-4.554054e-03	4.188741e-03
9.120778571422959e-03	2.250588e+01	1.511186e+01	-4.228957e-03	4.490407e-03	-4.554053e-03	4.188771e-03
9.124492857137222e-03	2.268747e+01	1.511396e+01	-4.221977e-03	4.496628e-03	-4.554053e-03	4.188801e-03
9.128207142851485e-03	2.286481e+01	1.511603e+01	-4.215187e-03	4.502682e-03	-4.554052e-03	4.188831e-03
9.131921428565748e-03	2.303790e+01	1.511807e+01	-4.208586e-03	4.508569e-03	-4.554052e-03	4.188862e-03
9.135635714280013e-03	2.320673e+01	1.512007e+01	-4.202174e-03	4.514288e-03	-4.554052e-03	4.188893e-03
9.139349999994276e-03	2.337132e+01	1.512205e+01	-4.195952e-03	4.519840e-03	-4.554051e-03	4.188924e-03
9.143221428565681e-03	2.353796e+01	1.512407e+01	-4.189685e-03	4.525436e-03	-4.554051e-03	4.188956e-03
9.147092857137088e-03	2.369930e+01	1.512605e+01	-4.183653e-03	4.530827e-03	-4.554051e-03	4.188988e-03
9.150964285708493e-03	2.385532e+01	1.512799e+01	-4.177857e-03	4.536012e-03	-4.554050e-03	4.189020e-03
9.154835714279899e-03	2.400604e+01	1.512989e+01	-4.172296e-03	4.540993e-03	-4.554050e-03	4.189052e-03
9.158707142851304e-03	2.415145e+01	1.513175e+01	-4.166971e-03	4.545768e-03	-4.554050e-03	4.189083e-03
9.162578571422711e-03	2.429155e+01	1.513356e+01	-4.161882e-03	4.550337e-03	-4.554050e-03	4.189115e-03
9.166449999994115e-03	2.442634e+01	1.513533e+01	-4.157028e-03	4.554702e-03	-4.554050e-03	4.189146e-03
9.170535714279806e-03	2.456246e+01	1.513715e+01	-4.152177e-03	4.559073e-03	-4.554049e-03	4.189178e-03
9.174621428565495e-03	2.469207e+01	1.513891e+01	-4.147613e-03	4.563195e-03	-4.554049e-03	4.189209e-03
9.178707142851185e-03	2.481516e+01	1.514059e+01	-4.143336e-03	4.567067e-03	-4.554049e-03	4.189239e-03
9.182792857136876e-03	2.493174e+01	1.514222e+01	-4.139346e-03	4.570691e-03	-4.554049e-03	4.189268e-03
9.186878571422566e-03	2.504179e+01	1.514377e+01	-4.135643e-03	4.574065e-03	-4.554049e-03	4.189296e-03
9.190964285708255e-03	2.514533e+01	1.514526e+01	-4.132227e-03	4.577189e-03	-4.554049e-03	4.189322e-03
9.195049999993946e-03	2.524234e+01	1.514668e+01	-4.129097e-03	4.580065e-03	-4.554049e-03	4.189347e-03
9.198007142851071e-03	2.530827e+01	1.514766e+01	-4.127020e-03	4.581982e-03	-4.554048e-03	4.189364e-03
9.200964285708196e-03	2.537061e+01	1.514859e+01	-4.125097e-03	4.583763e-03	-4.554048e-03	4.189380e-03
9.203921428565321e-03	2.542936e+01	1.514947e+01	-4.123329e-03	4.585407e-03	-4.554048e-03	4.189395e-03
9.206878571422447e-03	2.548452e+01	1.515031e+01	-4.121716e-03	4.586914e-03	-4.554048e-03	4.189408e-03
9.209835714279573e-03	2.553610e+01	1.515109e+01	-4.120258e-03	4.588285e-03	-4.554048e-03	4.189420e-03
9.212792857136698e-03	2.558408e+01	1.515183e+01	-4.118954e-03	4.589518e-03	-4.554048e-03	4.189431e-03
9.215749999993823e-03	2.562847e+01	1.515252e+01	-4.117806e-03	4.590614e-03	-4.554048e-03	4.189441e-03
9.222578571422354e-03	2.571712e+01	1.515393e+01	-4.115762e-03	4.592614e-03	-4.554048e-03	4.189458e-03
9.229407142850884e-03	2.578621e+01	1.515500e+01	-4.114522e-03	4.593868e-03	-4.554048e-03	4.189468e-03
9.236235714279416e-03	2.583572e+01	1.515576e+01	-4.114087e-03	4.594376e-03	-4.554048e-03	4.189470e-03
9.243064285707946e-03	2.586568e+01	1.515618e+01	-4.114456e-03	4.594139e-03	-4.554048e-03	4.189464e-03
9.249892857136477e-03	2.587607e+01	1.515629e+01	-4.115629e-03	4.593155e-03	-4.554048e-03	4.189450e-03
9.256721428565007e-03	2.586690e+01	1.515606e+01	-4.117607e-03	4.591425e-03	-4.554048e-03	4.189429e-03
9.263549999993539e-03	2.583816e+01	1.515552e+01	-4.120388e-03	4.588949e-03	-4.554048e-03	4.189400e-03
9.268492857136367e-03	2.580498e+01	1.515489e+01	-4.122883e-03	4.586689e-03	-4.554048e-03	4.189374e-03
9.273435714279195e-03	2.576160e+01	1.515413e+01	-4.125770e-03	4.584052e-03	-4.554048e-03	4.189346e-03
9.278378571422023e-03	2.570800e+01	1.515321e+01	-4.129048e-03	4.581036e-03	-4.554049e-03	4.189316e-03
9.283321428564849e-03	2.564421e+01	1.515215e+01	-4.132717e-03	4.577641e-03	-4.554049e-03	4.189284e-03
9.288264285707677e-03	2.557020e+01	1.515094e+01	-4.136778e-03	4.573869e-03	-4.554049e-03	4.189249e-03
9.293207142850505e-03	2.548599e+01	1.514958e+01	-4.141230e-03	4.569718e-03	-4.554049e-03	4.189213e-03
9.298149999993333e-03	2.539157e+01	1.514807e+01	-4.146073e-03	4.565190e-03	-4.554049e-03	4.189174e-03
9.301007142850459e-03	2.533244e+01	1.514715e+01	-4.149039e-03	4.562407e-03	-4.554049e-03	4.189151e-03
9.303864285707585e-03	2.527002e+01	1.514620e+01	-4.152127e-03	4.559506e-03	-4.554049e-03	4.189128e-03
9.306721428564710e-03	2.520431e+01	1.514521e+01	-4.155336e-03	4.556485e-03	-4.554049e-03	4.189105e-03
9.309578571421838e-03	2.513532e+01	1.514418e+01	-4.158666e-03	4.553346e-03	-4.554050e-03	4.189081e-03
9.312435714278963e-03	2.506305e+01	1.514312e+01	-4.162118e-03	4.550088e-03	-4.554050e-03	4.189058e-03
9.315292857136089e-03	2.498749e+01	1.514202e+01	-4.165692e-03	4.546712e-03	-4.554050e-03	4.189034e-03
9.318149999993214e-03	2.490866e+01	1.514089e+01	-4.169386e-03	4.543216e-03	-4.554051e-03	4.189010e-03
9.322207142850333e-03	2.479106e+01	1.513923e+01	-4.174840e-03	4.538049e-03	-4.554051e-03	4.188976e-03
9.326264285707452e-03	2.466729e+01	1.513752e+01	-4.180519e-03	4.532661e-03	-4.554051e-03	4.188941e-03
9.330321428564570e-03	2.453733e+01	1.513575e+01	-4.186423e-03	4.527053e-03	-4.554051e-03	4.188908e-03
9.334378571421690e-03	2.440120e+01	1.513393e+01	-4.192553e-03	4.521225e-03	-4.554052e-03	4.188874e-03
9.338435714278809e-03	2.425888e+01	1.513207e+01	-4.198909e-03	4.515177e-03	-4.554052e-03	4.188840e-03
9.342492857135927e-03	2.411038e+01	1.513015e+01	-4.205491e-03	4.508908e-03	-4.554052e-03	4.188806e-03
9.346549999993046e-03	2.395571e+01	1.512817e+01	-4.212298e-03	4.502420e-03	-4.554053e-03	4.188773e-03
9.350435714278738e-03	2.380204e+01	1.512625e+01	-4.219019e-03	4.496011e-03	-4.554053e-03	4.188741e-03
9.354321428564428e-03	2.364335e+01	1.512428e+01	-4.225923e-03	4.489426e-03	-4.554054e-03	4.188710e-03
9.358207142850119e-03	2.347963e+01	1.512228e+01	-4.233009e-03	4.482665e-03	-4.554054e-03	4.188679e-03
9.362092857135811e-03	2.331089e+01	1.512025e+01	-4.240278e-03	4.475728e-03	-4.554055e-03	4.188649e-03
9.365978571421503e-03	2.313712e+01	1.511818e+01	-4.247731e-03	4.468615e-03	-4.554056e-03	4.188619e-03
9.369864285707193e-03	2.295832e+01	1.511607e+01	-4.255366e-03	4.461327e-03	-4.554056e-03	4.188589e-03
9.373749999992884e-03	2.277450e+01	1.511393e+01	-4.263184e-03	4.453862e-03	-4.554057e-03	4.188560e-03
9.377507142850005e-03	2.259231e+01	1.511183e+01	-4.270906e-03	4.446491e-03	-4.554058e-03	4.188532e-03
9.381264285707125e-03	2.240615e+01	1.510970e+01	-4.278772e-03	4.438983e-03	-4.554059e-03	4.188505e-03
9.385021428564245e-03	2.221600e+01	1.510753e+01	-4.286782e-03	4.431339e-03	-4.554060e-03	4.188479e-03
9.388778571421367e-03	2.202188e+01	1.510534e+01	-4.294936e-03	4.423560e-03	-4.554061e-03	4.188452e-03
9.392535714278488e-03	2.182379e+01	1.510312e+01	-4.303235e-03	4.415644e-03	-4.554062e-03	4.188427e-03
9.396292857135608e-03	2.162171e+01	1.510087e+01	-4.311679e-03	4.407592e-03	-4.554063e-03	4.188402e-03
9.400049999992728e-03	2.141566e+01	1.509859e+01	-4.320266e-03	4.399403e-03	-4.554065e-03	4.188377e-03
9.402978571421283e-03	2.125263e+01	1.509679e+01	-4.327048e-03	4.392940e-03	-4.554066e-03	4.188359e-03
9.405907142849836e-03	2.108763e+01	1.509498e+01	-4.333900e-03	4.386410e-03	-4.554067e-03	4.188340e-03
9.408835714278391e-03	2.092065e+01	1.509315e+01	-4.340824e-03	4.379815e-03	-4.554068e-03	4.188322e-03
9.411764285706944e-03	2.075170e+01	1.509130e+01	-4.347818e-03	4.373154e-03	-4.554070e-03	4.188305e-03
9.414692857135499e-03	2.058077e+01	1.508943e+01	-4.354884e-03	4.366428e-03	-4.554072e-03	4.188288e-03
9.417621428564052e-03	2.040786e+01	1.508754e+01	-4.362021e-03	4.359636e-03	-4.554073e-03	4.188271e-03
9.420549999992606e-03	2.023298e+01	1.508564e+01	-4.369229e-03	4.352778e-03	-4.554075e-03	4.188254e-03
9.424235714278299e-03	2.001025e+01	1.508322e+01	-4.378394e-03	4.344060e-03	-4.554078e-03	4.188234e-03
9.427921428563990e-03	1.978515e+01	1.508077e+01	-4.387644e-03	4.335267e-03	-4.554080e-03	4.188214e-03
9.431607142849683e-03	1.955769e+01	1.507829e+01	-4.396977e-03	4.326399e-03	-4.554083e-03	4.188195e-03
9.435292857135376e-03	1.932785e+01	1.507578e+01	-4.406393e-03	4.317456e-03	-4.554086e-03	4.188177e-03
9.438978571421069e-03	1.909564e+01	1.507325e+01	-4.415893e-03	4.308437e-03	-4.554089e-03	4.188159e-03
9.442664285706760e-03	1.886107e+01	1.507069e+01	-4.425477e-03	4.299344e-03	-4.554093e-03	4.188142e-03
9.446349999992453e-03	1.862412e+01	1.506810e+01	-4.435144e-03	4.290175e-03	-4.554097e-03	4.188125e-03
9.450421428563857e-03	1.836005e+01	1.506520e+01	-4.445903e-03	4.279976e-03	-4.554102e-03	4.188108e-03
9.454492857135262e-03	1.809424e+01	1.506228e+01	-4.456719e-03	4.269729e-03	-4.554107e-03	4.188091e-03
9.458564285706666e-03	1.782670e+01	1.505932e+01	-4.467592e-03	4.259434e-03	-4.554113e-03	4.188075e-03
9.462635714278071e-03	1.755742e+01	1.505634e+01	-4.478521e-03	4.249093e-03	-4.554120e-03	4.188060e-03
9.466707142849475e-03	1.728641e+01	1.505333e+01	-4.489508e-03	4.238703e-03	-4.554127e-03	4.188046e-03
9.470778571420880e-03	1.701366e+01	1.505029e+01	-4.500550e-03	4.228266e-03	-4.554135e-03	4.188033e-03
9.474849999992284e-03	1.673918e+01	1.504722e+01	-4.511650e-03	4.217782e-03	-4.554143e-03	4.188021e-03
9.478435714277977e-03	1.649660e+01	1.504450e+01	-4.521449e-03	4.208532e-03	-4.554151e-03	4.188011e-03
9.482021428563669e-03	1.625360e+01	1.504177e+01	-4.531255e-03	4.199280e-03	-4.554159e-03	4.188001e-03
9.485607142849363e-03	1.601016e+01	1.503903e+01	-4.541069e-03	4.190026e-03	-4.554168e-03	4.187992e-03
9.489192857135056e-03	1.576630e+01	1.503629e+01	-4.550890e-03	4.180771e-03	-4.554178e-03	4.187984e-03
9.492778571420750e-03	1.552200e+01	1.503354e+01	-4.560718e-03	4.171513e-03	-4.554188e-03	4.187976e-03
9.496364285706441e-03	1.527728e+01	1.503077e+01	-4.570555e-03	4.162254e-03	-4.554199e-03	4.187969e-03
9.499949999992135e-03	1.503213e+01	1.502801e+01	-4.580398e-03	4.152993e-03	-4.554210e-03	4.187962e-03
9.502449999992120e-03	1.486131e+01	1.502608e+01	-4.587251e-03	4.146549e-03	-4.554218e-03	4.187958e-03
9.504949999992105e-03	1.469064e+01	1.502416e+01	-4.594093e-03	4.140119e-03	-4.554226e-03	4.187954e-03
9.507449999992090e-03	1.452012e+01	1.502224e+01	-4.600925e-03	4.133700e-03	-4.554235e-03	4.187950e-03
9.509949999992075e-03	1.434974e+01	1.502033e+01	-4.607745e-03	4.127295e-03	-4.554244e-03	4.187946e-03
9.512449999992061e-03	1.417952e+01	1.501842e+01	-4.614555e-03	4.120903e-03	-4.554253e-03	4.187943e-03
9.514949999992046e-03	1.400944e+01	1.501652e+01	-4.621354e-03	4.114523e-03	-4.554263e-03	4.187940e-03
9.517449999992031e-03	1.383951e+01	1.501463e+01	-4.628143e-03	4.108156e-03	-4.554273e-03	4.187937e-03
9.522949999991998e-03	1.346698e+01	1.501049e+01	-4.643007e-03	4.094226e-03	-4.554295e-03	4.187931e-03
9.527078571420546e-03	1.318808e+01	1.500742e+01	-4.654120e-03	4.083820e-03	-4.554313e-03	4.187927e-03
9.531207142849092e-03	1.291089e+01	1.500438e+01	-4.665151e-03	4.073500e-03	-4.554331e-03	4.187923e-03
9.535335714277639e-03	1.263540e+01	1.500138e+01	-4.676100e-03	4.063264e-03	-4.554349e-03	4.187920e-03
9.539464285706185e-03	1.236161e+01	1.499842e+01	-4.686968e-03	4.053113e-03	-4.554368e-03	4.187917e-03
9.543592857134733e-03	1.208953e+01	1.499550e+01	-4.697754e-03	4.043048e-03	-4.554388e-03	4.187915e-03
9.547721428563279e-03	1.181914e+01	1.499261e+01	-4.708458e-03	4.033067e-03	-4.554408e-03	4.187912e-03
9.551849999991827e-03	1.155047e+01	1.498977e+01	-4.719081e-03	4.023172e-03	-4.554429e-03	4.187910e-03
9.555464285706090e-03	1.131728e+01	1.498732e+01	-4.728288e-03	4.014603e-03	-4.554447e-03	4.187909e-03
9.559078571420356e-03	1.108632e+01	1.498490e+01	-4.737397e-03	4.006134e-03	-4.554466e-03	4.187907e-03
9.562692857134620e-03	1.085758e+01	1.498252e+01	-4.746407e-03	3.997766e-03	-4.554485e-03	4.187906e-03
9.566307142848883e-03	1.063105e+01	1.498018e+01	-4.755318e-03	3.989498e-03	-4.554504e-03	4.187905e-03
9.569921428563147e-03	1.040675e+01	1.497787e+01	-4.764131e-03	3.981331e-03	-4.554523e-03	4.187903e-03
9.573535714277413e-03	1.018467e+01	1.497559e+01	-4.772845e-03	3.973263e-03	-4.554543e-03	4.187902e-03
9.577149999991676e-03	9.964801e+00	1.497336e+01	-4.781460e-03	3.965296e-03	-4.554563e-03	4.187902e-03
9.580678571420228e-03	9.752718e+00	1.497121e+01	-4.789759e-03	3.957631e-03	-4.554582e-03	4.187901e-03
9.584207142848777e-03	9.543508e+00	1.496909e+01	-4.797934e-03	3.950091e-03	-4.554602e-03	4.187900e-03
9.587735714277328e-03	9.337171e+00	1.496701e+01	-4.805987e-03	3.942677e-03	-4.554622e-03	4.187899e-03
9.591264285705878e-03	9.133705e+00	1.496496e+01	-4.813915e-03	3.935387e-03	-4.554642e-03	4.187898e-03
9.594792857134429e-03	8.933112e+00	1.496295e+01	-4.821720e-03	3.928223e-03	-4.554662e-03	4.187898e-03
9.598321428562978e-03	8.735392e+00	1.496097e+01	-4.829402e-03	3.921183e-03	-4.554682e-03	4.187897e-03
9.601849999991530e-03	8.540544e+00	1.495903e+01	-4.836960e-03	3.914269e-03	-4.554702e-03	4.187896e-03
9.605207142848652e-03	8.358196e+00	1.495721e+01	-4.844022e-03	3.907822e-03	-4.554722e-03	4.187896e-03
9.608564285705775e-03	8.179051e+00	1.495543e+01	-4.850950e-03	3.901511e-03	-4.554741e-03	4.187896e-03
9.611921428562898e-03	8.003111e+00	1.495368e+01	-4.857742e-03	3.895339e-03	-4.554760e-03	4.187895e-03
9.615278571420022e-03	7.830374e+00	1.495196e+01	-4.864400e-03	3.889303e-03	-4.554780e-03	4.187895e-03
9.618635714277145e-03	7.660842e+00	1.495027e+01	-4.870923e-03	3.883405e-03	-4.554799e-03	4.187895e-03
9.621992857134267e-03	7.494513e+00	1.494862e+01	-4.877311e-03	3.877645e-03	-4.554818e-03	4.187894e-03
9.625349999991390e-03	7.331388e+00	1.494699e+01	-4.883564e-03	3.872022e-03	-4.554837e-03	4.187894e-03
